#Col 1: dimension K: 2
#Col 2: specified s: 1
#Col 3: min n: 50000
#Col 4: max n50000
#Col 5: pas n1
#Col 7: n of trees500

K,s,n,q0,cost
2,1,50000,0.3,953
2,1,50000,0.3,630
2,1,50000,0.3,1183
2,1,50000,0.3,924
2,1,50000,0.3,1189
2,1,50000,0.3,797
2,1,50000,0.3,392
2,1,50000,0.3,787
2,1,50000,0.3,342
2,1,50000,0.3,883
2,1,50000,0.3,919
2,1,50000,0.3,1105
2,1,50000,0.3,910
2,1,50000,0.3,806
2,1,50000,0.3,1099
2,1,50000,0.3,858
2,1,50000,0.3,1019
2,1,50000,0.3,948
2,1,50000,0.3,434
2,1,50000,0.3,1092
2,1,50000,0.3,512
2,1,50000,0.3,1002
2,1,50000,0.3,886
2,1,50000,0.3,1048
2,1,50000,0.3,928
2,1,50000,0.3,267
2,1,50000,0.3,749
2,1,50000,0.3,954
2,1,50000,0.3,1001
2,1,50000,0.3,1555
2,1,50000,0.3,822
2,1,50000,0.3,896
2,1,50000,0.3,904
2,1,50000,0.3,598
2,1,50000,0.3,599
2,1,50000,0.3,478
2,1,50000,0.3,881
2,1,50000,0.3,466
2,1,50000,0.3,997
2,1,50000,0.3,643
2,1,50000,0.3,845
2,1,50000,0.3,696
2,1,50000,0.3,577
2,1,50000,0.3,510
2,1,50000,0.3,561
2,1,50000,0.3,828
2,1,50000,0.31,1007
2,1,50000,0.31,608
2,1,50000,0.31,946
2,1,50000,0.31,794
2,1,50000,0.31,1002
2,1,50000,0.31,768
2,1,50000,0.31,516
2,1,50000,0.31,389
2,1,50000,0.31,790
2,1,50000,0.31,992
2,1,50000,0.31,336
2,1,50000,0.31,657
2,1,50000,0.31,440
2,1,50000,0.31,653
2,1,50000,0.31,658
2,1,50000,0.31,843
2,1,50000,0.31,558
2,1,50000,0.31,701
2,1,50000,0.31,295
2,1,50000,0.31,1569
2,1,50000,0.31,547
2,1,50000,0.31,1208
2,1,50000,0.31,1551
2,1,50000,0.31,1107
2,1,50000,0.31,556
2,1,50000,0.31,789
2,1,50000,0.31,529
2,1,50000,0.31,656
2,1,50000,0.31,924
2,1,50000,0.31,499
2,1,50000,0.31,406
2,1,50000,0.31,499
2,1,50000,0.31,731
2,1,50000,0.31,756
2,1,50000,0.31,455
2,1,50000,0.31,515
2,1,50000,0.31,726
2,1,50000,0.31,588
2,1,50000,0.31,927
2,1,50000,0.31,1084
2,1,50000,0.31,1484
2,1,50000,0.31,713
2,1,50000,0.31,974
2,1,50000,0.31,1126
2,1,50000,0.31,759
2,1,50000,0.31,567
2,1,50000,0.31,1006
2,1,50000,0.31,643
2,1,50000,0.31,400
2,1,50000,0.31,973
2,1,50000,0.31,1126
2,1,50000,0.31,740
2,1,50000,0.31,1352
2,1,50000,0.31,1137
2,1,50000,0.31,966
2,1,50000,0.31,706
2,1,50000,0.31,680
2,1,50000,0.31,635
2,1,50000,0.31,368
2,1,50000,0.31,634
2,1,50000,0.31,738
2,1,50000,0.31,564
2,1,50000,0.31,1645
2,1,50000,0.31,1223
2,1,50000,0.31,924
2,1,50000,0.31,514
2,1,50000,0.31,688
2,1,50000,0.31,927
2,1,50000,0.31,836
2,1,50000,0.31,823
2,1,50000,0.31,1138
2,1,50000,0.31,592
2,1,50000,0.31,1131
2,1,50000,0.31,1042
2,1,50000,0.31,912
2,1,50000,0.31,979
2,1,50000,0.31,785
2,1,50000,0.31,538
2,1,50000,0.31,1008
2,1,50000,0.31,1121
2,1,50000,0.31,650
2,1,50000,0.31,809
2,1,50000,0.31,535
2,1,50000,0.31,502
2,1,50000,0.31,805
2,1,50000,0.31,537
2,1,50000,0.31,733
2,1,50000,0.31,641
2,1,50000,0.31,709
2,1,50000,0.31,685
2,1,50000,0.31,352
2,1,50000,0.31,1045
2,1,50000,0.31,1254
2,1,50000,0.31,564
2,1,50000,0.31,492
2,1,50000,0.31,503
2,1,50000,0.31,452
2,1,50000,0.31,424
2,1,50000,0.31,1183
2,1,50000,0.31,780
2,1,50000,0.31,627
2,1,50000,0.31,975
2,1,50000,0.31,937
2,1,50000,0.31,668
2,1,50000,0.31,980
2,1,50000,0.31,1319
2,1,50000,0.31,490
2,1,50000,0.31,719
2,1,50000,0.31,795
2,1,50000,0.31,906
2,1,50000,0.31,1037
2,1,50000,0.31,1107
2,1,50000,0.31,958
2,1,50000,0.31,1223
2,1,50000,0.31,1166
2,1,50000,0.31,880
2,1,50000,0.31,1372
2,1,50000,0.31,1620
2,1,50000,0.31,709
2,1,50000,0.31,298
2,1,50000,0.31,758
2,1,50000,0.31,817
2,1,50000,0.31,936
2,1,50000,0.31,425
2,1,50000,0.31,476
2,1,50000,0.31,686
2,1,50000,0.31,564
2,1,50000,0.31,454
2,1,50000,0.31,437
2,1,50000,0.31,844
2,1,50000,0.31,981
2,1,50000,0.31,991
2,1,50000,0.31,340
2,1,50000,0.31,564
2,1,50000,0.31,339
2,1,50000,0.31,175
2,1,50000,0.31,819
2,1,50000,0.31,1082
2,1,50000,0.31,541
2,1,50000,0.31,888
2,1,50000,0.31,863
2,1,50000,0.31,595
2,1,50000,0.31,331
2,1,50000,0.31,783
2,1,50000,0.31,546
2,1,50000,0.31,925
2,1,50000,0.31,867
2,1,50000,0.31,705
2,1,50000,0.31,1121
2,1,50000,0.31,1026
2,1,50000,0.31,1349
2,1,50000,0.31,649
2,1,50000,0.31,411
2,1,50000,0.31,1039
2,1,50000,0.31,1049
2,1,50000,0.31,1182
2,1,50000,0.31,332
2,1,50000,0.31,801
2,1,50000,0.31,623
2,1,50000,0.31,386
2,1,50000,0.31,741
2,1,50000,0.31,1284
2,1,50000,0.31,551
2,1,50000,0.31,1559
2,1,50000,0.31,296
2,1,50000,0.31,960
2,1,50000,0.31,352
2,1,50000,0.31,1495
2,1,50000,0.31,1080
2,1,50000,0.31,327
2,1,50000,0.31,457
2,1,50000,0.31,702
2,1,50000,0.31,652
2,1,50000,0.31,869
2,1,50000,0.31,649
2,1,50000,0.31,1749
2,1,50000,0.31,449
2,1,50000,0.31,717
2,1,50000,0.31,974
2,1,50000,0.31,821
2,1,50000,0.31,389
2,1,50000,0.31,383
2,1,50000,0.31,948
2,1,50000,0.31,848
2,1,50000,0.31,996
2,1,50000,0.31,658
2,1,50000,0.31,824
2,1,50000,0.31,447
2,1,50000,0.31,1103
2,1,50000,0.31,692
2,1,50000,0.31,399
2,1,50000,0.31,1622
2,1,50000,0.31,966
2,1,50000,0.31,228
2,1,50000,0.31,371
2,1,50000,0.31,1088
2,1,50000,0.31,351
2,1,50000,0.31,576
2,1,50000,0.31,605
2,1,50000,0.31,984
2,1,50000,0.31,1449
2,1,50000,0.31,931
2,1,50000,0.31,875
2,1,50000,0.31,250
2,1,50000,0.31,932
2,1,50000,0.31,1064
2,1,50000,0.31,1010
2,1,50000,0.31,1139
2,1,50000,0.31,993
2,1,50000,0.31,820
2,1,50000,0.31,1360
2,1,50000,0.31,1326
2,1,50000,0.31,606
2,1,50000,0.31,789
2,1,50000,0.31,937
2,1,50000,0.31,275
2,1,50000,0.31,770
2,1,50000,0.31,532
2,1,50000,0.31,975
2,1,50000,0.31,912
2,1,50000,0.31,1488
2,1,50000,0.31,984
2,1,50000,0.31,703
2,1,50000,0.31,755
2,1,50000,0.31,538
2,1,50000,0.31,785
2,1,50000,0.31,699
2,1,50000,0.31,524
2,1,50000,0.31,1008
2,1,50000,0.31,961
2,1,50000,0.31,1232
2,1,50000,0.31,885
2,1,50000,0.31,1164
2,1,50000,0.31,1011
2,1,50000,0.31,267
2,1,50000,0.31,1186
2,1,50000,0.31,770
2,1,50000,0.31,989
2,1,50000,0.31,904
2,1,50000,0.31,676
2,1,50000,0.31,986
2,1,50000,0.31,394
2,1,50000,0.31,2008
2,1,50000,0.31,434
2,1,50000,0.31,859
2,1,50000,0.31,691
2,1,50000,0.31,823
2,1,50000,0.31,634
2,1,50000,0.31,795
2,1,50000,0.31,839
2,1,50000,0.31,820
2,1,50000,0.31,852
2,1,50000,0.31,667
2,1,50000,0.31,391
2,1,50000,0.31,462
2,1,50000,0.31,711
2,1,50000,0.31,676
2,1,50000,0.31,1412
2,1,50000,0.31,528
2,1,50000,0.31,1117
2,1,50000,0.31,701
2,1,50000,0.31,568
2,1,50000,0.31,498
2,1,50000,0.31,627
2,1,50000,0.31,541
2,1,50000,0.31,1410
2,1,50000,0.31,562
2,1,50000,0.31,749
2,1,50000,0.31,914
2,1,50000,0.31,700
2,1,50000,0.31,793
2,1,50000,0.31,631
2,1,50000,0.31,525
2,1,50000,0.31,325
2,1,50000,0.31,693
2,1,50000,0.31,1047
2,1,50000,0.31,927
2,1,50000,0.31,1053
2,1,50000,0.31,1112
2,1,50000,0.31,421
2,1,50000,0.31,411
2,1,50000,0.31,1055
2,1,50000,0.31,824
2,1,50000,0.31,770
2,1,50000,0.31,883
2,1,50000,0.31,542
2,1,50000,0.31,1131
2,1,50000,0.31,1025
2,1,50000,0.31,359
2,1,50000,0.31,320
2,1,50000,0.31,211
2,1,50000,0.31,880
2,1,50000,0.31,1014
2,1,50000,0.31,1024
2,1,50000,0.31,1086
2,1,50000,0.31,708
2,1,50000,0.31,205
2,1,50000,0.31,668
2,1,50000,0.31,440
2,1,50000,0.31,712
2,1,50000,0.31,1383
2,1,50000,0.31,922
2,1,50000,0.31,728
2,1,50000,0.31,564
2,1,50000,0.31,543
2,1,50000,0.31,555
2,1,50000,0.31,722
2,1,50000,0.31,647
2,1,50000,0.31,1086
2,1,50000,0.31,728
2,1,50000,0.31,1152
2,1,50000,0.31,628
2,1,50000,0.31,873
2,1,50000,0.31,705
2,1,50000,0.31,1022
2,1,50000,0.31,971
2,1,50000,0.31,748
2,1,50000,0.31,1196
2,1,50000,0.31,725
2,1,50000,0.31,411
2,1,50000,0.31,1016
2,1,50000,0.31,188
2,1,50000,0.31,1036
2,1,50000,0.31,424
2,1,50000,0.31,600
2,1,50000,0.31,979
2,1,50000,0.31,1206
2,1,50000,0.31,1040
2,1,50000,0.31,547
2,1,50000,0.31,912
2,1,50000,0.31,587
2,1,50000,0.31,693
2,1,50000,0.31,648
2,1,50000,0.31,432
2,1,50000,0.31,1034
2,1,50000,0.31,918
2,1,50000,0.31,1191
2,1,50000,0.31,917
2,1,50000,0.31,750
2,1,50000,0.31,875
2,1,50000,0.31,549
2,1,50000,0.31,782
2,1,50000,0.31,826
2,1,50000,0.31,659
2,1,50000,0.31,818
2,1,50000,0.31,563
2,1,50000,0.31,643
2,1,50000,0.31,865
2,1,50000,0.31,702
2,1,50000,0.31,374
2,1,50000,0.31,654
2,1,50000,0.31,706
2,1,50000,0.31,802
2,1,50000,0.31,920
2,1,50000,0.31,631
2,1,50000,0.31,618
2,1,50000,0.31,630
2,1,50000,0.31,847
2,1,50000,0.31,424
2,1,50000,0.31,715
2,1,50000,0.31,741
2,1,50000,0.31,766
2,1,50000,0.31,937
2,1,50000,0.31,420
2,1,50000,0.31,1076
2,1,50000,0.31,998
2,1,50000,0.31,1062
2,1,50000,0.31,916
2,1,50000,0.31,1004
2,1,50000,0.31,766
2,1,50000,0.31,596
2,1,50000,0.31,547
2,1,50000,0.31,357
2,1,50000,0.31,390
2,1,50000,0.31,875
2,1,50000,0.31,339
2,1,50000,0.31,1016
2,1,50000,0.31,827
2,1,50000,0.31,807
2,1,50000,0.31,706
2,1,50000,0.31,610
2,1,50000,0.31,897
2,1,50000,0.31,278
2,1,50000,0.31,506
2,1,50000,0.31,862
2,1,50000,0.31,1452
2,1,50000,0.31,793
2,1,50000,0.31,629
2,1,50000,0.31,780
2,1,50000,0.31,663
2,1,50000,0.31,699
2,1,50000,0.31,558
2,1,50000,0.31,831
2,1,50000,0.31,1159
2,1,50000,0.31,906
2,1,50000,0.31,978
2,1,50000,0.31,930
2,1,50000,0.31,609
2,1,50000,0.31,605
2,1,50000,0.31,1546
2,1,50000,0.31,510
2,1,50000,0.31,894
2,1,50000,0.31,977
2,1,50000,0.31,234
2,1,50000,0.31,825
2,1,50000,0.31,666
2,1,50000,0.31,1429
2,1,50000,0.31,827
2,1,50000,0.31,1192
2,1,50000,0.31,469
2,1,50000,0.31,795
2,1,50000,0.31,715
2,1,50000,0.31,437
2,1,50000,0.31,413
2,1,50000,0.31,201
2,1,50000,0.31,522
2,1,50000,0.31,1002
2,1,50000,0.31,962
2,1,50000,0.31,1260
2,1,50000,0.31,1092
2,1,50000,0.31,1004
2,1,50000,0.31,1157
2,1,50000,0.31,585
2,1,50000,0.31,566
2,1,50000,0.31,637
2,1,50000,0.31,493
2,1,50000,0.31,735
2,1,50000,0.31,821
2,1,50000,0.31,415
2,1,50000,0.31,366
2,1,50000,0.31,901
2,1,50000,0.31,920
2,1,50000,0.31,241
2,1,50000,0.31,476
2,1,50000,0.31,590
2,1,50000,0.31,1207
2,1,50000,0.31,1091
2,1,50000,0.31,222
2,1,50000,0.31,1547
2,1,50000,0.31,804
2,1,50000,0.31,708
2,1,50000,0.31,759
2,1,50000,0.31,769
2,1,50000,0.31,774
2,1,50000,0.31,992
2,1,50000,0.31,540
2,1,50000,0.31,780
2,1,50000,0.31,1116
2,1,50000,0.31,803
2,1,50000,0.31,674
2,1,50000,0.31,506
2,1,50000,0.31,793
2,1,50000,0.31,438
2,1,50000,0.31,628
2,1,50000,0.31,1194
2,1,50000,0.31,1022
2,1,50000,0.31,785
2,1,50000,0.31,1378
2,1,50000,0.31,624
2,1,50000,0.31,558
2,1,50000,0.31,640
2,1,50000,0.31,665
2,1,50000,0.31,1148
2,1,50000,0.31,293
2,1,50000,0.31,1161
2,1,50000,0.31,493
2,1,50000,0.31,895
2,1,50000,0.31,1223
2,1,50000,0.31,881
2,1,50000,0.31,615
2,1,50000,0.31,893
2,1,50000,0.31,812
2,1,50000,0.31,359
2,1,50000,0.31,976
2,1,50000,0.31,513
2,1,50000,0.31,960
2,1,50000,0.31,1286
2,1,50000,0.31,864
2,1,50000,0.31,678
2,1,50000,0.31,1028
2,1,50000,0.31,715
2,1,50000,0.31,1062
2,1,50000,0.31,1207
2,1,50000,0.31,743
2,1,50000,0.31,723
2,1,50000,0.31,863
2,1,50000,0.31,356
2,1,50000,0.31,815
2,1,50000,0.31,605
2,1,50000,0.31,1118
2,1,50000,0.31,916
2,1,50000,0.31,794
2,1,50000,0.31,865
2,1,50000,0.31,930
2,1,50000,0.31,853
2,1,50000,0.31,796
2,1,50000,0.31,718
2,1,50000,0.31,582
2,1,50000,0.31,1234
2,1,50000,0.31,897
2,1,50000,0.32,773
2,1,50000,0.32,600
2,1,50000,0.32,757
2,1,50000,0.32,777
2,1,50000,0.32,1020
2,1,50000,0.32,256
2,1,50000,0.32,270
2,1,50000,0.32,918
2,1,50000,0.32,703
2,1,50000,0.32,1143
2,1,50000,0.32,1048
2,1,50000,0.32,873
2,1,50000,0.32,1015
2,1,50000,0.32,404
2,1,50000,0.32,831
2,1,50000,0.32,563
2,1,50000,0.32,278
2,1,50000,0.32,654
2,1,50000,0.32,1079
2,1,50000,0.32,942
2,1,50000,0.32,765
2,1,50000,0.32,974
2,1,50000,0.32,1080
2,1,50000,0.32,783
2,1,50000,0.32,572
2,1,50000,0.32,1064
2,1,50000,0.32,417
2,1,50000,0.32,866
2,1,50000,0.32,735
2,1,50000,0.32,593
2,1,50000,0.32,139
2,1,50000,0.32,954
2,1,50000,0.32,471
2,1,50000,0.32,1224
2,1,50000,0.32,894
2,1,50000,0.32,441
2,1,50000,0.32,701
2,1,50000,0.32,941
2,1,50000,0.32,686
2,1,50000,0.32,537
2,1,50000,0.32,655
2,1,50000,0.32,914
2,1,50000,0.32,668
2,1,50000,0.32,476
2,1,50000,0.32,682
2,1,50000,0.32,401
2,1,50000,0.32,1405
2,1,50000,0.32,574
2,1,50000,0.32,1010
2,1,50000,0.32,1449
2,1,50000,0.32,695
2,1,50000,0.32,784
2,1,50000,0.32,441
2,1,50000,0.32,735
2,1,50000,0.32,757
2,1,50000,0.32,411
2,1,50000,0.32,547
2,1,50000,0.32,657
2,1,50000,0.32,639
2,1,50000,0.32,367
2,1,50000,0.32,425
2,1,50000,0.32,635
2,1,50000,0.32,647
2,1,50000,0.32,413
2,1,50000,0.32,887
2,1,50000,0.32,1066
2,1,50000,0.32,435
2,1,50000,0.32,975
2,1,50000,0.32,223
2,1,50000,0.32,897
2,1,50000,0.32,593
2,1,50000,0.32,958
2,1,50000,0.32,735
2,1,50000,0.32,1324
2,1,50000,0.32,960
2,1,50000,0.32,424
2,1,50000,0.32,874
2,1,50000,0.32,856
2,1,50000,0.32,1014
2,1,50000,0.32,1428
2,1,50000,0.32,1106
2,1,50000,0.32,975
2,1,50000,0.32,756
2,1,50000,0.32,764
2,1,50000,0.32,454
2,1,50000,0.32,844
2,1,50000,0.32,882
2,1,50000,0.32,721
2,1,50000,0.32,814
2,1,50000,0.32,404
2,1,50000,0.32,502
2,1,50000,0.32,730
2,1,50000,0.32,605
2,1,50000,0.32,808
2,1,50000,0.32,952
2,1,50000,0.32,1083
2,1,50000,0.32,674
2,1,50000,0.32,591
2,1,50000,0.32,550
2,1,50000,0.32,947
2,1,50000,0.32,1004
2,1,50000,0.32,996
2,1,50000,0.32,804
2,1,50000,0.32,1019
2,1,50000,0.32,430
2,1,50000,0.32,591
2,1,50000,0.32,797
2,1,50000,0.32,728
2,1,50000,0.32,704
2,1,50000,0.32,810
2,1,50000,0.32,1360
2,1,50000,0.32,428
2,1,50000,0.32,566
2,1,50000,0.32,1144
2,1,50000,0.32,544
2,1,50000,0.32,744
2,1,50000,0.32,784
2,1,50000,0.32,588
2,1,50000,0.32,900
2,1,50000,0.32,1387
2,1,50000,0.32,974
2,1,50000,0.32,703
2,1,50000,0.32,670
2,1,50000,0.32,749
2,1,50000,0.32,596
2,1,50000,0.32,603
2,1,50000,0.32,483
2,1,50000,0.32,727
2,1,50000,0.32,1174
2,1,50000,0.32,160
2,1,50000,0.32,867
2,1,50000,0.32,604
2,1,50000,0.32,790
2,1,50000,0.32,628
2,1,50000,0.32,682
2,1,50000,0.32,1126
2,1,50000,0.32,992
2,1,50000,0.32,931
2,1,50000,0.32,1217
2,1,50000,0.32,515
2,1,50000,0.32,330
2,1,50000,0.32,1257
2,1,50000,0.32,1118
2,1,50000,0.32,575
2,1,50000,0.32,479
2,1,50000,0.32,766
2,1,50000,0.32,453
2,1,50000,0.32,721
2,1,50000,0.32,1281
2,1,50000,0.32,709
2,1,50000,0.32,976
2,1,50000,0.32,536
2,1,50000,0.32,1027
2,1,50000,0.32,1067
2,1,50000,0.32,830
2,1,50000,0.32,679
2,1,50000,0.32,1361
2,1,50000,0.32,605
2,1,50000,0.32,1449
2,1,50000,0.32,1122
2,1,50000,0.32,995
2,1,50000,0.32,641
2,1,50000,0.32,447
2,1,50000,0.32,250
2,1,50000,0.32,834
2,1,50000,0.32,823
2,1,50000,0.32,817
2,1,50000,0.32,975
2,1,50000,0.32,681
2,1,50000,0.32,612
2,1,50000,0.32,911
2,1,50000,0.32,1122
2,1,50000,0.32,653
2,1,50000,0.32,821
2,1,50000,0.32,1160
2,1,50000,0.32,519
2,1,50000,0.32,1383
2,1,50000,0.32,780
2,1,50000,0.32,266
2,1,50000,0.32,1152
2,1,50000,0.32,844
2,1,50000,0.32,302
2,1,50000,0.32,790
2,1,50000,0.32,795
2,1,50000,0.32,1005
2,1,50000,0.32,1092
2,1,50000,0.32,642
2,1,50000,0.32,976
2,1,50000,0.32,473
2,1,50000,0.32,684
2,1,50000,0.32,558
2,1,50000,0.32,1503
2,1,50000,0.32,759
2,1,50000,0.32,478
2,1,50000,0.32,634
2,1,50000,0.32,783
2,1,50000,0.32,1248
2,1,50000,0.32,1173
2,1,50000,0.32,650
2,1,50000,0.32,623
2,1,50000,0.32,755
2,1,50000,0.32,306
2,1,50000,0.32,480
2,1,50000,0.32,1138
2,1,50000,0.32,373
2,1,50000,0.32,1253
2,1,50000,0.32,758
2,1,50000,0.32,1030
2,1,50000,0.32,252
2,1,50000,0.32,383
2,1,50000,0.32,684
2,1,50000,0.32,516
2,1,50000,0.32,421
2,1,50000,0.32,889
2,1,50000,0.32,1211
2,1,50000,0.32,569
2,1,50000,0.32,1151
2,1,50000,0.32,899
2,1,50000,0.32,860
2,1,50000,0.32,549
2,1,50000,0.32,652
2,1,50000,0.32,615
2,1,50000,0.32,985
2,1,50000,0.32,459
2,1,50000,0.32,1112
2,1,50000,0.32,507
2,1,50000,0.32,613
2,1,50000,0.32,520
2,1,50000,0.32,1042
2,1,50000,0.32,587
2,1,50000,0.32,313
2,1,50000,0.32,1085
2,1,50000,0.32,713
2,1,50000,0.32,955
2,1,50000,0.32,795
2,1,50000,0.32,1064
2,1,50000,0.32,1100
2,1,50000,0.32,368
2,1,50000,0.32,570
2,1,50000,0.32,1126
2,1,50000,0.32,778
2,1,50000,0.32,830
2,1,50000,0.32,860
2,1,50000,0.32,535
2,1,50000,0.32,692
2,1,50000,0.32,915
2,1,50000,0.32,1084
2,1,50000,0.32,993
2,1,50000,0.32,449
2,1,50000,0.32,831
2,1,50000,0.32,769
2,1,50000,0.32,1361
2,1,50000,0.32,443
2,1,50000,0.32,435
2,1,50000,0.32,1013
2,1,50000,0.32,272
2,1,50000,0.32,1112
2,1,50000,0.32,1076
2,1,50000,0.32,533
2,1,50000,0.32,1062
2,1,50000,0.32,1117
2,1,50000,0.32,1949
2,1,50000,0.32,1245
2,1,50000,0.32,417
2,1,50000,0.32,787
2,1,50000,0.32,431
2,1,50000,0.32,897
2,1,50000,0.32,903
2,1,50000,0.32,949
2,1,50000,0.32,995
2,1,50000,0.32,1032
2,1,50000,0.32,589
2,1,50000,0.32,726
2,1,50000,0.32,905
2,1,50000,0.32,432
2,1,50000,0.32,712
2,1,50000,0.32,1289
2,1,50000,0.32,694
2,1,50000,0.32,945
2,1,50000,0.32,545
2,1,50000,0.32,590
2,1,50000,0.32,643
2,1,50000,0.32,768
2,1,50000,0.32,841
2,1,50000,0.32,1077
2,1,50000,0.32,1111
2,1,50000,0.32,688
2,1,50000,0.32,494
2,1,50000,0.32,379
2,1,50000,0.32,668
2,1,50000,0.32,457
2,1,50000,0.32,397
2,1,50000,0.32,1111
2,1,50000,0.32,930
2,1,50000,0.32,1162
2,1,50000,0.32,863
2,1,50000,0.32,689
2,1,50000,0.32,572
2,1,50000,0.32,433
2,1,50000,0.32,860
2,1,50000,0.32,477
2,1,50000,0.32,975
2,1,50000,0.32,678
2,1,50000,0.32,1116
2,1,50000,0.32,757
2,1,50000,0.32,615
2,1,50000,0.32,827
2,1,50000,0.32,868
2,1,50000,0.32,582
2,1,50000,0.32,518
2,1,50000,0.32,950
2,1,50000,0.32,439
2,1,50000,0.32,945
2,1,50000,0.32,564
2,1,50000,0.32,810
2,1,50000,0.32,571
2,1,50000,0.32,579
2,1,50000,0.32,605
2,1,50000,0.32,528
2,1,50000,0.32,616
2,1,50000,0.32,1033
2,1,50000,0.32,489
2,1,50000,0.32,841
2,1,50000,0.32,466
2,1,50000,0.32,493
2,1,50000,0.32,651
2,1,50000,0.32,783
2,1,50000,0.32,990
2,1,50000,0.32,914
2,1,50000,0.32,716
2,1,50000,0.32,919
2,1,50000,0.32,803
2,1,50000,0.32,335
2,1,50000,0.32,767
2,1,50000,0.32,907
2,1,50000,0.32,440
2,1,50000,0.32,636
2,1,50000,0.32,1095
2,1,50000,0.32,1097
2,1,50000,0.32,459
2,1,50000,0.32,757
2,1,50000,0.32,1317
2,1,50000,0.32,584
2,1,50000,0.32,1061
2,1,50000,0.32,970
2,1,50000,0.32,576
2,1,50000,0.32,842
2,1,50000,0.32,931
2,1,50000,0.32,353
2,1,50000,0.32,939
2,1,50000,0.32,1481
2,1,50000,0.32,586
2,1,50000,0.32,716
2,1,50000,0.32,1112
2,1,50000,0.32,738
2,1,50000,0.32,472
2,1,50000,0.32,1328
2,1,50000,0.32,1055
2,1,50000,0.32,419
2,1,50000,0.32,740
2,1,50000,0.32,588
2,1,50000,0.32,894
2,1,50000,0.32,712
2,1,50000,0.32,640
2,1,50000,0.32,452
2,1,50000,0.32,594
2,1,50000,0.32,624
2,1,50000,0.32,414
2,1,50000,0.32,616
2,1,50000,0.32,868
2,1,50000,0.32,904
2,1,50000,0.32,591
2,1,50000,0.32,803
2,1,50000,0.32,834
2,1,50000,0.32,384
2,1,50000,0.32,751
2,1,50000,0.32,1073
2,1,50000,0.32,678
2,1,50000,0.32,849
2,1,50000,0.32,945
2,1,50000,0.32,588
2,1,50000,0.32,919
2,1,50000,0.32,579
2,1,50000,0.32,1549
2,1,50000,0.32,1171
2,1,50000,0.32,1227
2,1,50000,0.32,602
2,1,50000,0.32,1144
2,1,50000,0.32,1077
2,1,50000,0.32,495
2,1,50000,0.32,1207
2,1,50000,0.32,693
2,1,50000,0.32,1701
2,1,50000,0.32,704
2,1,50000,0.32,808
2,1,50000,0.32,1022
2,1,50000,0.32,665
2,1,50000,0.32,528
2,1,50000,0.32,668
2,1,50000,0.32,292
2,1,50000,0.32,521
2,1,50000,0.32,1186
2,1,50000,0.32,665
2,1,50000,0.32,780
2,1,50000,0.32,423
2,1,50000,0.32,535
2,1,50000,0.32,445
2,1,50000,0.32,312
2,1,50000,0.32,836
2,1,50000,0.32,1276
2,1,50000,0.32,895
2,1,50000,0.32,544
2,1,50000,0.32,1053
2,1,50000,0.32,580
2,1,50000,0.32,786
2,1,50000,0.32,904
2,1,50000,0.32,399
2,1,50000,0.32,848
2,1,50000,0.32,1391
2,1,50000,0.32,631
2,1,50000,0.32,732
2,1,50000,0.32,866
2,1,50000,0.32,524
2,1,50000,0.32,1447
2,1,50000,0.32,803
2,1,50000,0.32,1285
2,1,50000,0.32,1030
2,1,50000,0.32,871
2,1,50000,0.32,577
2,1,50000,0.32,893
2,1,50000,0.32,717
2,1,50000,0.32,393
2,1,50000,0.32,730
2,1,50000,0.32,406
2,1,50000,0.32,755
2,1,50000,0.32,682
2,1,50000,0.32,234
2,1,50000,0.32,1499
2,1,50000,0.32,395
2,1,50000,0.32,816
2,1,50000,0.32,954
2,1,50000,0.32,718
2,1,50000,0.32,1112
2,1,50000,0.32,484
2,1,50000,0.32,880
2,1,50000,0.32,452
2,1,50000,0.32,252
2,1,50000,0.32,281
2,1,50000,0.32,1016
2,1,50000,0.32,637
2,1,50000,0.32,422
2,1,50000,0.32,334
2,1,50000,0.32,549
2,1,50000,0.32,593
2,1,50000,0.32,954
2,1,50000,0.32,575
2,1,50000,0.32,698
2,1,50000,0.32,787
2,1,50000,0.32,647
2,1,50000,0.32,560
2,1,50000,0.32,456
2,1,50000,0.32,812
2,1,50000,0.32,981
2,1,50000,0.32,470
2,1,50000,0.32,833
2,1,50000,0.32,487
2,1,50000,0.32,528
2,1,50000,0.32,741
2,1,50000,0.32,1193
2,1,50000,0.32,1110
2,1,50000,0.32,1051
2,1,50000,0.32,1088
2,1,50000,0.32,900
2,1,50000,0.32,1343
2,1,50000,0.32,792
2,1,50000,0.32,1032
2,1,50000,0.32,780
2,1,50000,0.32,447
2,1,50000,0.32,413
2,1,50000,0.32,1081
2,1,50000,0.32,365
2,1,50000,0.32,451
2,1,50000,0.32,337
2,1,50000,0.32,688
2,1,50000,0.32,883
2,1,50000,0.32,807
2,1,50000,0.32,1143
2,1,50000,0.32,532
2,1,50000,0.32,693
2,1,50000,0.32,1210
2,1,50000,0.32,427
2,1,50000,0.32,973
2,1,50000,0.32,857
2,1,50000,0.32,861
2,1,50000,0.32,1271
2,1,50000,0.32,509
2,1,50000,0.32,408
2,1,50000,0.32,1194
2,1,50000,0.32,1324
2,1,50000,0.32,1262
2,1,50000,0.33,782
2,1,50000,0.33,767
2,1,50000,0.33,588
2,1,50000,0.33,198
2,1,50000,0.33,1369
2,1,50000,0.33,612
